cod_curso,nome_do_curso,carga_horaria_do_curso,eixo_tecnologico,fator_de_esforco_de_curso,tipo_de_curso,turno,codigo_da_matricula,codigo_do_ciclo_matricula,codigo_sistec,categoria_de_situacao,data_de_inicio_do_ciclo,data_de_fim_previsto_do_ciclo,vagas_ofertadas,mes_de_ocorrencia_da_situacao,renda,sexo,faixa_etaria,idade,cor,unidade_de_ensino
461,construcao de edificios,2802,infraestrutura,1.2,tecnologia,noturno,93902678,2685344,3585,E,03/02/2020,30/06/2023,41.0,18/01/2021,"0<RFP<=0,5",M,30-34,34,parda    ,Campus Monteiro
461,construcao de edificios,2802,infraestrutura,1.2,tecnologia,noturno,93902732,2685344,3585,E,03/02/2020,30/06/2023,41.0,18/01/2021,"0<RFP<=0,5",M,15-19,19,parda    ,Campus Monteiro
461,construcao de edificios,2802,infraestrutura,1.2,tecnologia,noturno,101382744,2807632,3585,E,13/09/2021,20/12/2024,40.0,01/11/2021,"0,5<RFP<=1,0",F,25-29,28,branca   ,Campus Monteiro
461,construcao de edificios,2802,infraestrutura,1.2,tecnologia,noturno,99549758,2774810,3585,E,10/05/2021,20/12/2024,43.0,01/08/2021,"0<RFP<=0,5",F,25-29,26,parda    ,Campus Monteiro
461,construcao de edificios,2802,infraestrutura,1.2,tecnologia,noturno,44608930,1174461,3585,E,19/03/2012,20/12/2015,40.0,04/02/2019,"0<RFP<=0,5",M,25-29,29,branca   ,Campus Monteiro
461,construcao de edificios,2802,infraestrutura,1.2,tecnologia,noturno,44609010,1174461,3585,E,19/03/2012,20/12/2015,40.0,04/02/2019,"0<RFP<=0,5",F,20-24,24,branca   ,Campus Monteiro
293,agroecologia,2631,recursos naturais,1.2,tecnologia,vespertino,66082796,2005545,3567,C,02/11/2015,03/08/2018,40.0,01/09/2019,"0<RFP<=0,5",F,20-24,22,parda    ,Campus Picuí
293,agroecologia,2631,recursos naturais,1.2,tecnologia,vespertino,66082770,2005545,3567,C,02/11/2015,03/08/2018,40.0,01/09/2019,"0<RFP<=0,5",M,20-24,22,parda    ,Campus Picuí
293,agroecologia,2631,recursos naturais,1.2,tecnologia,vespertino,66082754,2005545,3567,E,02/11/2015,03/08/2018,40.0,01/09/2019,"1,0<RFP<=1,5",M,35-39,36,branca   ,Campus Picuí
293,agroecologia,2631,recursos naturais,1.2,tecnologia,vespertino,66082794,2005545,3567,C,02/11/2015,03/08/2018,40.0,01/09/2019,"0<RFP<=0,5",M,20-24,22,parda    ,Campus Picuí
293,agroecologia,2631,recursos naturais,1.2,tecnologia,vespertino,66082784,2005545,3567,C,02/11/2015,03/08/2018,40.0,01/09/2019,"0<RFP<=0,5",F,25-29,25,parda    ,Campus Picuí
293,agroecologia,2631,recursos naturais,1.2,tecnologia,vespertino,66082768,2005545,3567,C,02/11/2015,03/08/2018,40.0,01/09/2019,"0<RFP<=0,5",M,20-24,22,parda    ,Campus Picuí
293,agroecologia,2631,recursos naturais,1.2,tecnologia,vespertino,66082786,2005545,3567,C,02/11/2015,03/08/2018,40.0,01/09/2019,"0<RFP<=0,5",M,25-29,26,parda    ,Campus Picuí
293,agroecologia,2631,recursos naturais,1.2,tecnologia,vespertino,66082776,2005545,3567,E,02/11/2015,03/08/2018,40.0,01/09/2019,"0<RFP<=0,5",M,30-34,34,preta    ,Campus Picuí
293,agroecologia,2631,recursos naturais,1.2,tecnologia,vespertino,66082756,2005545,3567,C,02/11/2015,03/08/2018,40.0,01/09/2019,"0<RFP<=0,5",F,25-29,26,parda    ,Campus Picuí
293,agroecologia,2631,recursos naturais,1.2,tecnologia,vespertino,94969375,2005545,3567,C,02/11/2015,03/08/2018,40.0,01/09/2019,"0<RFP<=0,5",F,25-29,25,parda    ,Campus Picuí
293,agroecologia,2631,recursos naturais,1.2,tecnologia,vespertino,83273928,2447482,3567,E,18/09/2017,18/03/2021,39.0,01/12/2020,"1,0<RFP<=1,5",M,30-34,31,parda    ,Campus Picuí
293,agroecologia,2631,recursos naturais,1.2,tecnologia,vespertino,84097784,2447482,3567,E,18/09/2017,18/03/2021,39.0,01/12/2020,"0<RFP<=0,5",M,25-29,29,parda    ,Campus Picuí
293,agroecologia,2631,recursos naturais,1.2,tecnologia,vespertino,83273956,2447482,3567,E,18/09/2017,18/03/2021,39.0,01/12/2020,"0<RFP<=0,5",F,25-29,25,parda    ,Campus Picuí
293,agroecologia,2631,recursos naturais,1.2,tecnologia,vespertino,83273948,2447482,3567,E,18/09/2017,18/03/2021,39.0,01/12/2020,"0<RFP<=0,5",M,45-49,46,parda    ,Campus Picuí
293,agroecologia,2631,recursos naturais,1.2,tecnologia,vespertino,83275134,2447482,3567,E,18/09/2017,18/03/2021,39.0,01/12/2020,"0<RFP<=0,5",M,20-24,20,parda    ,Campus Picuí
293,agroecologia,2631,recursos naturais,1.2,tecnologia,vespertino,83273926,2447482,3567,C,18/09/2017,18/03/2021,39.0,01/12/2020,"1,5<RFP<=2,5",F,25-29,25,parda    ,Campus Picuí
293,agroecologia,2631,recursos naturais,1.2,tecnologia,vespertino,83275146,2447482,3567,C,18/09/2017,18/03/2021,39.0,01/12/2020,"0<RFP<=0,5",F,20-24,21,parda    ,Campus Picuí
293,agroecologia,2631,recursos naturais,1.2,tecnologia,vespertino,83273960,2447482,3567,C,18/09/2017,18/03/2021,39.0,01/12/2020,"0<RFP<=0,5",M,25-29,27,branca   ,Campus Picuí
293,agroecologia,2631,recursos naturais,1.2,tecnologia,vespertino,83275190,2447482,3567,C,18/09/2017,18/03/2021,39.0,01/12/2020,"0<RFP<=0,5",F,20-24,22,parda    ,Campus Picuí
293,agroecologia,2631,recursos naturais,1.2,tecnologia,vespertino,83273958,2447482,3567,E,18/09/2017,18/03/2021,39.0,01/12/2020,"0<RFP<=0,5",M,25-29,25,parda    ,Campus Picuí
293,agroecologia,2631,recursos naturais,1.2,tecnologia,vespertino,83275246,2447482,3567,C,18/09/2017,18/03/2021,39.0,01/12/2020,"0<RFP<=0,5",M,20-24,21,parda    ,Campus Picuí
293,agroecologia,2631,recursos naturais,1.2,tecnologia,vespertino,83273936,2447482,3567,C,18/09/2017,18/03/2021,39.0,01/12/2020,"0<RFP<=0,5",F,25-29,29,parda    ,Campus Picuí
293,agroecologia,2631,recursos naturais,1.2,tecnologia,vespertino,83275185,2447482,3567,C,18/09/2017,18/03/2021,39.0,01/12/2020,"0<RFP<=0,5",F,20-24,22,parda    ,Campus Picuí
293,agroecologia,2631,recursos naturais,1.2,tecnologia,vespertino,83273964,2447482,3567,C,18/09/2017,18/03/2021,39.0,01/12/2020,"0<RFP<=0,5",F,20-24,22,parda    ,Campus Picuí
293,agroecologia,2631,recursos naturais,1.2,tecnologia,vespertino,83273966,2447482,3567,E,18/09/2017,18/03/2021,39.0,01/12/2020,"0<RFP<=0,5",F,20-24,24,parda    ,Campus Picuí
293,agroecologia,2631,recursos naturais,1.2,tecnologia,vespertino,83273942,2447482,3567,C,18/09/2017,18/03/2021,39.0,01/12/2020,"0<RFP<=0,5",F,25-29,25,parda    ,Campus Picuí
293,agroecologia,2631,recursos naturais,1.2,tecnologia,vespertino,83274436,2447482,3567,C,18/09/2017,18/03/2021,39.0,01/12/2020,"0<RFP<=0,5",F,20-24,23,parda    ,Campus Picuí
293,agroecologia,2631,recursos naturais,1.2,tecnologia,vespertino,83274020,2447482,3567,C,18/09/2017,18/03/2021,39.0,01/12/2020,"0<RFP<=0,5",F,25-29,26,branca   ,Campus Picuí
293,agroecologia,2631,recursos naturais,1.2,tecnologia,vespertino,83273938,2447482,3567,C,18/09/2017,18/03/2021,39.0,01/12/2020,"0<RFP<=0,5",M,20-24,23,parda    ,Campus Picuí
293,agroecologia,2631,recursos naturais,1.2,tecnologia,vespertino,83275136,2447482,3567,E,18/09/2017,18/03/2021,39.0,01/12/2020,"0<RFP<=0,5",F,25-29,25,parda    ,Campus Picuí
293,agroecologia,2631,recursos naturais,1.2,tecnologia,vespertino,83275138,2447482,3567,C,18/09/2017,18/03/2021,39.0,01/12/2020,"0<RFP<=0,5",F,20-24,23,parda    ,Campus Picuí
293,agroecologia,2631,recursos naturais,1.2,tecnologia,vespertino,85817110,2485384,3567,E,12/03/2018,12/03/2021,40.0,01/07/2021,"0<RFP<=0,5",F,20-24,23,parda    ,Campus Picuí
293,agroecologia,2631,recursos naturais,1.2,tecnologia,vespertino,84978247,2485384,3567,E,12/03/2018,12/03/2021,40.0,01/07/2021,"0<RFP<=0,5",F,15-19,19,branca   ,Campus Picuí
293,agroecologia,2631,recursos naturais,1.2,tecnologia,vespertino,85817116,2485384,3567,E,12/03/2018,12/03/2021,40.0,01/07/2021,"0<RFP<=0,5",F,20-24,23,parda    ,Campus Picuí
293,agroecologia,2631,recursos naturais,1.2,tecnologia,vespertino,84978155,2485384,3567,E,12/03/2018,12/03/2021,40.0,01/07/2021,"0<RFP<=0,5",M,15-19,19,parda    ,Campus Picuí
293,agroecologia,2631,recursos naturais,1.2,tecnologia,vespertino,85817124,2485384,3567,E,12/03/2018,12/03/2021,40.0,01/07/2021,"0<RFP<=0,5",F,20-24,24,parda    ,Campus Picuí
293,agroecologia,2631,recursos naturais,1.2,tecnologia,vespertino,84978173,2485384,3567,E,12/03/2018,12/03/2021,40.0,01/07/2021,"0<RFP<=0,5",F,25-29,25,parda    ,Campus Picuí
293,agroecologia,2631,recursos naturais,1.2,tecnologia,vespertino,84978171,2485384,3567,E,12/03/2018,12/03/2021,40.0,01/07/2021,"0,5<RFP<=1,0",M,20-24,20,parda    ,Campus Picuí
293,agroecologia,2631,recursos naturais,1.2,tecnologia,vespertino,84978139,2485384,3567,E,12/03/2018,12/03/2021,40.0,01/07/2021,"0<RFP<=0,5",F,15-19,19,parda    ,Campus Picuí
293,agroecologia,2631,recursos naturais,1.2,tecnologia,vespertino,84978157,2485384,3567,E,12/03/2018,12/03/2021,40.0,01/07/2021,"0<RFP<=0,5",M,20-24,21,parda    ,Campus Picuí
293,agroecologia,2631,recursos naturais,1.2,tecnologia,vespertino,84978149,2485384,3567,E,12/03/2018,12/03/2021,40.0,01/07/2021,"0<RFP<=0,5",F,20-24,21,parda    ,Campus Picuí
293,agroecologia,2631,recursos naturais,1.2,tecnologia,vespertino,84978179,2485384,3567,E,12/03/2018,12/03/2021,40.0,01/07/2021,"0<RFP<=0,5",F,20-24,20,parda    ,Campus Picuí
293,agroecologia,2631,recursos naturais,1.2,tecnologia,vespertino,85817126,2485384,3567,C,12/03/2018,12/03/2021,40.0,01/07/2021,"0<RFP<=0,5",F,20-24,21,branca   ,Campus Picuí
293,agroecologia,2631,recursos naturais,1.2,tecnologia,vespertino,84978205,2485384,3567,E,12/03/2018,12/03/2021,40.0,01/07/2021,"0<RFP<=0,5",F,20-24,21,parda    ,Campus Picuí
293,agroecologia,2631,recursos naturais,1.2,tecnologia,vespertino,84978147,2485384,3567,C,12/03/2018,12/03/2021,40.0,01/07/2021,"0<RFP<=0,5",F,20-24,23,branca   ,Campus Picuí
293,agroecologia,2631,recursos naturais,1.2,tecnologia,vespertino,84978243,2485384,3567,E,12/03/2018,12/03/2021,40.0,01/07/2021,"0<RFP<=0,5",F,20-24,24,parda    ,Campus Picuí
293,agroecologia,2631,recursos naturais,1.2,tecnologia,vespertino,84978241,2485384,3567,E,12/03/2018,12/03/2021,40.0,01/07/2021,"0<RFP<=0,5",F,20-24,22,parda    ,Campus Picuí
293,agroecologia,2631,recursos naturais,1.2,tecnologia,vespertino,84978175,2485384,3567,E,12/03/2018,12/03/2021,40.0,01/07/2021,"0<RFP<=0,5",F,25-29,27,parda    ,Campus Picuí
293,agroecologia,2631,recursos naturais,1.2,tecnologia,vespertino,85817122,2485384,3567,E,12/03/2018,12/03/2021,40.0,01/07/2021,"0<RFP<=0,5",F,25-29,28,branca   ,Campus Picuí
293,agroecologia,2631,recursos naturais,1.2,tecnologia,vespertino,85817118,2485384,3567,E,12/03/2018,12/03/2021,40.0,01/07/2021,"0<RFP<=0,5",M,20-24,22,parda    ,Campus Picuí
293,agroecologia,2631,recursos naturais,1.2,tecnologia,vespertino,84978185,2485384,3567,E,12/03/2018,12/03/2021,40.0,01/07/2021,"0<RFP<=0,5",M,20-24,21,parda    ,Campus Picuí
293,agroecologia,2631,recursos naturais,1.2,tecnologia,vespertino,84978159,2485384,3567,E,12/03/2018,12/03/2021,40.0,01/07/2021,"0<RFP<=0,5",M,20-24,22,parda    ,Campus Picuí
293,agroecologia,2631,recursos naturais,1.2,tecnologia,vespertino,84978255,2485384,3567,C,12/03/2018,12/03/2021,40.0,01/07/2021,"0<RFP<=0,5",M,20-24,21,parda    ,Campus Picuí
293,agroecologia,2631,recursos naturais,1.2,tecnologia,vespertino,84978153,2485384,3567,C,12/03/2018,12/03/2021,40.0,01/07/2021,"0<RFP<=0,5",M,25-29,26,parda    ,Campus Picuí
293,agroecologia,2631,recursos naturais,1.2,tecnologia,vespertino,84978235,2485384,3567,C,12/03/2018,12/03/2021,40.0,01/07/2021,"1,0<RFP<=1,5",M,30-34,32,branca   ,Campus Picuí
293,agroecologia,2631,recursos naturais,1.2,tecnologia,vespertino,85817120,2485384,3567,C,12/03/2018,12/03/2021,40.0,01/07/2021,"0<RFP<=0,5",M,20-24,23,parda    ,Campus Picuí
293,agroecologia,2631,recursos naturais,1.2,tecnologia,vespertino,84978183,2485384,3567,E,12/03/2018,12/03/2021,40.0,01/07/2021,"0<RFP<=0,5",M,20-24,21,preta    ,Campus Picuí
293,agroecologia,2631,recursos naturais,1.2,tecnologia,vespertino,84978233,2485384,3567,C,12/03/2018,12/03/2021,40.0,01/07/2021,"0,5<RFP<=1,0",F,20-24,23,parda    ,Campus Picuí
293,agroecologia,2631,recursos naturais,1.2,tecnologia,vespertino,84978251,2485384,3567,C,12/03/2018,12/03/2021,40.0,01/07/2021,"0<RFP<=0,5",F,35-39,38,parda    ,Campus Picuí
293,agroecologia,2631,recursos naturais,1.2,tecnologia,vespertino,84978177,2485384,3567,C,12/03/2018,12/03/2021,40.0,01/07/2021,"0<RFP<=0,5",M,20-24,24,branca   ,Campus Picuí
293,agroecologia,2631,recursos naturais,1.2,tecnologia,vespertino,84978143,2485384,3567,C,12/03/2018,12/03/2021,40.0,01/07/2021,"0<RFP<=0,5",F,25-29,26,branca   ,Campus Picuí
293,agroecologia,2631,recursos naturais,1.2,tecnologia,vespertino,84978239,2485384,3567,E,12/03/2018,12/03/2021,40.0,01/07/2021,"0,5<RFP<=1,0",M,35-39,39,parda    ,Campus Picuí
293,agroecologia,2631,recursos naturais,1.2,tecnologia,vespertino,85817114,2485384,3567,E,12/03/2018,12/03/2021,40.0,01/07/2021,"0<RFP<=0,5",M,15-19,19,parda    ,Campus Picuí
293,agroecologia,2631,recursos naturais,1.2,tecnologia,vespertino,86871250,2526239,3567,E,13/08/2018,22/07/2021,40.0,01/03/2019,"0,5<RFP<=1,0",M,20-24,24,parda    ,Campus Picuí
293,agroecologia,2631,recursos naturais,1.2,tecnologia,vespertino,86871248,2526239,3567,E,13/08/2018,22/07/2021,40.0,01/03/2019,"0<RFP<=0,5",F,20-24,20,parda    ,Campus Picuí
293,agroecologia,2631,recursos naturais,1.2,tecnologia,vespertino,86871448,2526239,3567,E,13/08/2018,22/07/2021,40.0,01/03/2019,"0<RFP<=0,5",F,20-24,20,preta    ,Campus Picuí
293,agroecologia,2631,recursos naturais,1.2,tecnologia,vespertino,86871234,2526239,3567,E,13/08/2018,22/07/2021,40.0,01/03/2019,"0<RFP<=0,5",M,30-34,31,parda    ,Campus Picuí
293,agroecologia,2631,recursos naturais,1.2,tecnologia,vespertino,86871452,2526239,3567,E,13/08/2018,22/07/2021,40.0,01/03/2019,"0<RFP<=0,5",F,20-24,20,parda    ,Campus Picuí
293,agroecologia,2631,recursos naturais,1.2,tecnologia,vespertino,87553701,2526239,3567,E,13/08/2018,22/07/2021,40.0,01/03/2019,"0<RFP<=0,5",F,20-24,24,parda    ,Campus Picuí
293,agroecologia,2631,recursos naturais,1.2,tecnologia,vespertino,86871252,2526239,3567,E,13/08/2018,22/07/2021,40.0,01/03/2019,"0<RFP<=0,5",M,35-39,37,branca   ,Campus Picuí
293,agroecologia,2631,recursos naturais,1.2,tecnologia,vespertino,86871244,2526239,3567,E,13/08/2018,22/07/2021,40.0,01/03/2019,"0<RFP<=0,5",F,20-24,20,parda    ,Campus Picuí
293,agroecologia,2631,recursos naturais,1.2,tecnologia,vespertino,86871246,2526239,3567,E,13/08/2018,22/07/2021,40.0,01/03/2019,"0<RFP<=0,5",F,15-19,19,parda    ,Campus Picuí
293,agroecologia,2631,recursos naturais,1.2,tecnologia,vespertino,86871440,2526239,3567,E,13/08/2018,22/07/2021,40.0,01/03/2019,"0<RFP<=0,5",F,20-24,23,parda    ,Campus Picuí
293,agroecologia,2631,recursos naturais,1.2,tecnologia,vespertino,86872526,2526239,3567,E,13/08/2018,22/07/2021,40.0,01/03/2019,"0<RFP<=0,5",M,20-24,22,branca   ,Campus Picuí
293,agroecologia,2631,recursos naturais,1.2,tecnologia,vespertino,86871444,2526239,3567,E,13/08/2018,22/07/2021,40.0,01/03/2019,"0<RFP<=0,5",M,20-24,20,parda    ,Campus Picuí
293,agroecologia,2631,recursos naturais,1.2,tecnologia,vespertino,87553699,2526239,3567,E,13/08/2018,22/07/2021,40.0,01/03/2019,"0<RFP<=0,5",F,20-24,20,parda    ,Campus Picuí
293,agroecologia,2631,recursos naturais,1.2,tecnologia,vespertino,86871242,2526239,3567,C,13/08/2018,22/07/2021,40.0,01/03/2019,"0<RFP<=0,5",F,20-24,22,parda    ,Campus Picuí
293,agroecologia,2631,recursos naturais,1.2,tecnologia,vespertino,87553763,2526239,3567,E,13/08/2018,22/07/2021,40.0,01/03/2019,"0<RFP<=0,5",M,20-24,24,branca   ,Campus Picuí
293,agroecologia,2631,recursos naturais,1.2,tecnologia,vespertino,86871450,2526239,3567,C,13/08/2018,22/07/2021,40.0,01/03/2019,"0<RFP<=0,5",M,25-29,27,parda    ,Campus Picuí
293,agroecologia,2631,recursos naturais,1.2,tecnologia,vespertino,87553767,2526239,3567,E,13/08/2018,22/07/2021,40.0,01/03/2019,"0<RFP<=0,5",M,20-24,22,parda    ,Campus Picuí
293,agroecologia,2631,recursos naturais,1.2,tecnologia,vespertino,64425561,1983166,3567,C,02/03/2015,02/03/2018,40.0,01/09/2018,"0,5<RFP<=1,0",M,25-29,25,preta    ,Campus Picuí
293,agroecologia,2631,recursos naturais,1.2,tecnologia,vespertino,64425583,1983166,3567,C,02/03/2015,02/03/2018,40.0,01/09/2018,"0<RFP<=0,5",F,20-24,21,parda    ,Campus Picuí
293,agroecologia,2631,recursos naturais,1.2,tecnologia,vespertino,64425557,1983166,3567,C,02/03/2015,02/03/2018,40.0,01/09/2018,"0<RFP<=0,5",F,20-24,23,parda    ,Campus Picuí
293,agroecologia,2631,recursos naturais,1.2,tecnologia,vespertino,64485261,1983166,3567,C,02/03/2015,02/03/2018,40.0,01/09/2018,"0<RFP<=0,5",F,20-24,22,branca   ,Campus Picuí
293,agroecologia,2631,recursos naturais,1.2,tecnologia,vespertino,64425591,1983166,3567,C,02/03/2015,02/03/2018,40.0,01/09/2018,"0<RFP<=0,5",M,20-24,20,branca   ,Campus Picuí
293,agroecologia,2631,recursos naturais,1.2,tecnologia,vespertino,64485251,1983166,3567,E,02/03/2015,02/03/2018,40.0,01/09/2018,"0<RFP<=0,5",M,25-29,26,branca   ,Campus Picuí
293,agroecologia,2631,recursos naturais,1.2,tecnologia,vespertino,64425585,1983166,3567,C,02/03/2015,02/03/2018,40.0,01/09/2018,"0<RFP<=0,5",F,20-24,23,parda    ,Campus Picuí
293,agroecologia,2631,recursos naturais,1.2,tecnologia,vespertino,94970001,1983166,3567,C,02/03/2015,02/03/2018,40.0,01/09/2018,"0<RFP<=0,5",M,25-29,27,branca   ,Campus Picuí
293,agroecologia,2631,recursos naturais,1.2,tecnologia,vespertino,93840153,2677219,3567,E,10/02/2020,22/12/2022,40.0,01/11/2021,"0<RFP<=0,5",F,20-24,20,parda    ,Campus Picuí
293,agroecologia,2631,recursos naturais,1.2,tecnologia,vespertino,93839961,2677219,3567,E,10/02/2020,22/12/2022,40.0,01/11/2021,"0<RFP<=0,5",M,20-24,21,parda    ,Campus Picuí
293,agroecologia,2631,recursos naturais,1.2,tecnologia,vespertino,93834899,2677219,3567,E,10/02/2020,22/12/2022,40.0,01/11/2021,"0<RFP<=0,5",F,20-24,23,branca   ,Campus Picuí
293,agroecologia,2631,recursos naturais,1.2,tecnologia,vespertino,93834883,2677219,3567,E,10/02/2020,22/12/2022,40.0,01/11/2021,"0<RFP<=0,5",F,20-24,21,branca   ,Campus Picuí
293,agroecologia,2631,recursos naturais,1.2,tecnologia,vespertino,93834923,2677219,3567,E,10/02/2020,22/12/2022,40.0,01/11/2021,"0<RFP<=0,5",F,20-24,20,branca   ,Campus Picuí
293,agroecologia,2631,recursos naturais,1.2,tecnologia,vespertino,93838994,2677219,3567,E,10/02/2020,22/12/2022,40.0,01/11/2021,"0<RFP<=0,5",F,20-24,20,amarela  ,Campus Picuí
293,agroecologia,2631,recursos naturais,1.2,tecnologia,vespertino,93834881,2677219,3567,E,10/02/2020,22/12/2022,40.0,01/11/2021,"0<RFP<=0,5",F,15-19,19,amarela  ,Campus Picuí
293,agroecologia,2631,recursos naturais,1.2,tecnologia,vespertino,93834919,2677219,3567,E,10/02/2020,22/12/2022,40.0,01/11/2021,"0<RFP<=0,5",F,20-24,22,parda    ,Campus Picuí
293,agroecologia,2631,recursos naturais,1.2,tecnologia,vespertino,93839963,2677219,3567,E,10/02/2020,22/12/2022,40.0,01/11/2021,"0<RFP<=0,5",F,20-24,21,parda    ,Campus Picuí
293,agroecologia,2631,recursos naturais,1.2,tecnologia,vespertino,93834925,2677219,3567,E,10/02/2020,22/12/2022,40.0,01/11/2021,"0<RFP<=0,5",F,15-19,19,parda    ,Campus Picuí
293,agroecologia,2631,recursos naturais,1.2,tecnologia,vespertino,93834891,2677219,3567,E,10/02/2020,22/12/2022,40.0,01/11/2021,"0<RFP<=0,5",F,35-39,38,parda    ,Campus Picuí
293,agroecologia,2631,recursos naturais,1.2,tecnologia,vespertino,93834901,2677219,3567,E,10/02/2020,22/12/2022,40.0,01/11/2021,"0<RFP<=0,5",F,25-29,25,branca   ,Campus Picuí
293,agroecologia,2631,recursos naturais,1.2,tecnologia,vespertino,93834893,2677219,3567,E,10/02/2020,22/12/2022,40.0,01/11/2021,"1,0<RFP<=1,5",F,25-29,27,branca   ,Campus Picuí
293,agroecologia,2631,recursos naturais,1.2,tecnologia,vespertino,93840081,2677219,3567,E,10/02/2020,22/12/2022,40.0,01/11/2021,"0<RFP<=0,5",M,15-19,19,parda    ,Campus Picuí
293,agroecologia,2631,recursos naturais,1.2,tecnologia,vespertino,93840079,2677219,3567,E,10/02/2020,22/12/2022,40.0,01/11/2021,"0<RFP<=0,5",M,20-24,21,parda    ,Campus Picuí
293,agroecologia,2631,recursos naturais,1.2,tecnologia,vespertino,93834909,2677219,3567,E,10/02/2020,22/12/2022,40.0,01/11/2021,"0<RFP<=0,5",M,20-24,21,parda    ,Campus Picuí
293,agroecologia,2631,recursos naturais,1.2,tecnologia,vespertino,93834889,2677219,3567,E,10/02/2020,22/12/2022,40.0,01/11/2021,"0<RFP<=0,5",F,35-39,37,parda    ,Campus Picuí
293,agroecologia,2631,recursos naturais,1.2,tecnologia,vespertino,93834921,2677219,3567,E,10/02/2020,22/12/2022,40.0,01/11/2021,"0<RFP<=0,5",M,20-24,21,branca   ,Campus Picuí
293,agroecologia,2631,recursos naturais,1.2,tecnologia,vespertino,93840087,2677219,3567,E,10/02/2020,22/12/2022,40.0,01/11/2021,"0<RFP<=0,5",M,20-24,22,parda    ,Campus Picuí
293,agroecologia,2631,recursos naturais,1.2,tecnologia,vespertino,93834885,2677219,3567,E,10/02/2020,22/12/2022,40.0,01/11/2021,"1,0<RFP<=1,5",M,40-44,40,parda    ,Campus Picuí
293,agroecologia,2631,recursos naturais,1.2,tecnologia,vespertino,93839965,2677219,3567,E,10/02/2020,22/12/2022,40.0,01/11/2021,"0<RFP<=0,5",M,20-24,20,preta    ,Campus Picuí
293,agroecologia,2631,recursos naturais,1.2,tecnologia,vespertino,67576168,2035393,3567,C,01/06/2016,02/02/2019,40.0,01/08/2019,"0<RFP<=0,5",F,25-29,25,preta    ,Campus Picuí
293,agroecologia,2631,recursos naturais,1.2,tecnologia,vespertino,67576154,2035393,3567,C,01/06/2016,02/02/2019,40.0,01/08/2019,"0<RFP<=0,5",M,30-34,31,branca   ,Campus Picuí
293,agroecologia,2631,recursos naturais,1.2,tecnologia,vespertino,67576188,2035393,3567,C,01/06/2016,02/02/2019,40.0,01/08/2019,"0<RFP<=0,5",F,20-24,23,parda    ,Campus Picuí
293,agroecologia,2631,recursos naturais,1.2,tecnologia,vespertino,67576174,2035393,3567,E,01/06/2016,02/02/2019,40.0,01/08/2019,"0<RFP<=0,5",F,20-24,24,preta    ,Campus Picuí
293,agroecologia,2631,recursos naturais,1.2,tecnologia,vespertino,67576192,2035393,3567,C,01/06/2016,02/02/2019,40.0,01/08/2019,"2,5<RFP<=3,5",F,20-24,21,parda    ,Campus Picuí
293,agroecologia,2631,recursos naturais,1.2,tecnologia,vespertino,67576162,2035393,3567,E,01/06/2016,02/02/2019,40.0,01/08/2019,"0<RFP<=0,5",M,25-29,26,preta    ,Campus Picuí
293,agroecologia,2631,recursos naturais,1.2,tecnologia,vespertino,67576196,2035393,3567,C,01/06/2016,02/02/2019,40.0,01/08/2019,"0<RFP<=0,5",M,20-24,21,branca   ,Campus Picuí
293,agroecologia,2631,recursos naturais,1.2,tecnologia,vespertino,67576150,2035393,3567,C,01/06/2016,02/02/2019,40.0,01/08/2019,"0<RFP<=0,5",M,40-44,42,parda    ,Campus Picuí
293,agroecologia,2631,recursos naturais,1.2,tecnologia,vespertino,67576164,2035393,3567,C,01/06/2016,02/02/2019,40.0,01/08/2019,"0<RFP<=0,5",M,25-29,28,branca   ,Campus Picuí
293,agroecologia,2631,recursos naturais,1.2,tecnologia,vespertino,67576170,2035393,3567,C,01/06/2016,02/02/2019,40.0,01/08/2019,"0<RFP<=0,5",M,35-39,37,branca   ,Campus Picuí
293,agroecologia,2631,recursos naturais,1.2,tecnologia,vespertino,67576158,2035393,3567,C,01/06/2016,02/02/2019,40.0,01/08/2019,"0,5<RFP<=1,0",F,25-29,25,parda    ,Campus Picuí
293,agroecologia,2631,recursos naturais,1.2,tecnologia,vespertino,67576182,2035393,3567,C,01/06/2016,02/02/2019,40.0,01/08/2019,"0<RFP<=0,5",F,25-29,25,parda    ,Campus Picuí
293,agroecologia,2631,recursos naturais,1.2,tecnologia,vespertino,67576152,2035393,3567,E,01/06/2016,02/02/2019,40.0,01/08/2019,"1,0<RFP<=1,5",F,40-44,40,amarela  ,Campus Picuí
293,agroecologia,2631,recursos naturais,1.2,tecnologia,vespertino,61619385,1946620,3567,C,12/03/2014,12/03/2017,40.0,01/09/2018,"0<RFP<=0,5",F,20-24,23,parda    ,Campus Picuí
293,agroecologia,2631,recursos naturais,1.2,tecnologia,vespertino,61619381,1946620,3567,C,12/03/2014,12/03/2017,40.0,01/09/2018,"0<RFP<=0,5",F,20-24,24,parda    ,Campus Picuí
293,agroecologia,2631,recursos naturais,1.2,tecnologia,vespertino,56456659,1781766,3567,C,02/05/2013,23/12/2015,40.0,21/02/2019,"0<RFP<=0,5",F,50-54,51,parda    ,Campus Picuí
293,agroecologia,2631,recursos naturais,1.2,tecnologia,vespertino,73020133,2150797,3567,E,03/04/2017,28/02/2020,40.0,01/07/2018,"0<RFP<=0,5",M,20-24,22,parda    ,Campus Picuí
